name,MinorMasterId,MLBAMId,age,level,team,Position,Bats,pscore,score_p,pa,woba,xwoba,wrcplus,iso,bbrate,krate,chaserate,whiffrate,zcontact,ev90,maxev,barrelpa,bat_speed,spd,savant_url,UPURL
Luis Suarez,sa3077070,837755.0,17,Rk,MIN,1B/OF,0,18.713611417411823,0.6004983388704319,77,0.3160810865365066,0.0,53.77706588754315,0.089552239,11.6883116,18.1818181,26.011560693641616,22.429906542056074,77.46478873239437,0.0,0.0,0.0,0.0,4.3990968690614265,Luis-Suarez-837755,0
Daniel Hernandez,sa3067734,829747.0,18,Rk,WSN,C,0,10.508006594715669,0.27740863787375414,77,0.2521548317624377,0.0,28.544982538170057,0.027777778,5.1948051,11.6883116,36.24161073825504,21.73913043478261,80.18867924528303,94.0,96.1,0.0,0.0,0.8336466087500001,Daniel-Hernandez-829747,/players/daniel-hernandez/sa3067734/stats/batting
Christofer Reyes,sa3023909,820991.0,18,Rk,NYY,2B/SS,0,8.80056421802378,0.21843853820598005,77,0.3282992630809933,0.0,66.56009929425416,0.043478261,7.7922077,24.6753246,31.818181818181817,36.36363636363637,72.0,97.0,100.4,0.0,0.0,6.514719387287525,Christofer-Reyes-820991,/players/christofer-reyes/sa3023909/stats/batting
Emerson Estevez,sa3076524,825178.0,17,Rk,NYM,OF,0,18.62526062683715,0.5980066445182725,77,0.3932031787835159,0.0,96.02233539468365,0.177419355,11.6883116,35.06493500000001,20.37037037037037,39.0625,70.40816326530613,0.0,0.0,0.0,0.0,8.12270900448539,Emerson-Estevez-825178,0
Johanneiker Leon,sa3076688,837974.0,17,Rk,SDP,C,0,9.604340251264269,0.24086378737541528,76,0.3191687237275274,0.0,50.43871809577717,0.064516129,14.4736842,31.5789473,31.521739130434785,39.097744360902254,75.86206896551724,0.0,0.0,0.0,0.0,2.64285714,Johanneiker-Leon-837974,0
Raily Liriano,sa3023911,820995.0,19,Rk,ARI,OF,0,7.058773634143214,0.1478405315614618,76,0.3128994593494817,0.0,65.03087728998287,0.194029851,7.8947368,35.5263157,31.914893617021278,40.76086956521739,73.39449541284405,101.9,102.1,0.0,0.0,8.680058083955508,Raily-Liriano-820995,/players/raily-liriano/sa3023911/stats/batting
Jaiden Lo Re,sa3069280,828318.0,19,Rk,BAL,3B,0,18.29733287017383,0.5780730897009967,76,0.4212647919592105,0.0,116.0755393742595,0.10769230800000001,11.842105199999999,7.8947368,35.526315789473685,7.272727272727272,93.10344827586206,100.3,105.2,0.0,0.0,6.745012294357566,Jaiden-Lo-Re-828318,/players/jaiden-lo-re/sa3069280/stats/batting
Aaron Guzman,sa3077035,822239.0,17,Rk,LAD,2B,0,29.161092402867173,0.8995016611295681,76,0.3991725727131492,0.0,98.99767489665622,0.12280701699999999,23.684210500000002,17.105263100000002,24.203821656050955,24.52830188679245,84.50704225352112,0.0,0.0,0.0,0.0,7.157801389301111,Aaron-Guzman-822239,0
Robert Alvarez,sa3067835,830028.0,18,Rk,CLE,C/1B,0,26.814112347823038,0.8513289036544851,76,0.43349130216397735,0.0,111.85028481974878,0.155172414,21.0526315,15.7894736,25.0,20.909090909090907,80.0,0.0,0.0,0.0,0.0,7.3445655686918565,Robert-Alvarez-830028,/players/robert-alvarez/sa3067835/stats/batting
Diego Alambarrio,sa3068761,829864.0,18,Rk,SFG,C,0,20.380613570895214,0.6719269102990033,76,0.3783020377159119,0.0,90.8474005082193,0.155172413,7.8947368,5.2631578,26.923076923076927,20.833333333333336,85.88235294117645,0.0,0.0,0.0,0.0,4.64285714,Diego-Alambarrio-829864,/players/diego-alambarrio/sa3068761/stats/batting
Anderson Rodriguez,sa3076649,837829.0,17,Rk,LAA,1B,0,17.363215282162688,0.5431893687707641,76,0.3171274520848927,0.0,55.35488153312267,0.076923077,10.5263157,13.157894699999998,33.72093023255814,25.373134328358212,90.7894736842105,0.0,0.0,0.0,0.0,5.482421753380703,Anderson-Rodriguez-837829,0
Edgardo De Leon,sa3024339,821279.0,19,Rk,MIA,1B/3B,0,19.634071711654965,0.6395348837209303,76,0.4991455815340343,0.0,169.93867746399138,0.298245615,19.7368421,18.421052600000003,26.02040816326531,30.327868852459016,73.68421052631578,113.5,114.9,2.6,0.0,6.1293279377203325,Edgardo-De-Leon-821279,/players/edgardo-de-leon/sa3024339/stats/batting
Carlos De Los Santos,sa3076586,837639.0,17,Rk,MIA,OF,0,27.37503547271534,0.8629568106312292,76,0.4806498406749022,0.0,139.52297482007535,0.17460317399999997,14.4736842,21.0526315,22.602739726027394,30.434782608695656,79.26829268292683,0.0,0.0,0.0,0.0,5.87775886841677,Carlos-De-Los-Santos-837639,0
Mario Baez,sa3021286,808545.0,19,Rk,ATL,2B/SS,0,10.231282053170307,0.2616279069767442,76,0.32132292264386225,0.0,68.4671976688683,0.075757576,13.157894699999998,13.157894699999998,45.41984732824427,25.0,86.27450980392156,102.0,104.6,2.6,0.0,3.6573892299686612,Mario-Baez-808545,/players/mario-baez/sa3021286/stats/batting
Diego Pacheco,sa3076570,837177.0,17,Rk,CIN,C,0,5.5204011214245385,0.09136212624584718,76,0.2362984803162123,0.0,11.135313888890288,0.045454546,6.578947299999999,32.894736800000004,41.83673469387755,28.742514970059883,76.57657657657657,0.0,0.0,0.0,0.0,3.4905360587446927,Diego-Pacheco-837177,0
Jealmy Frias,sa3068208,829869.0,18,Rk,CIN,OF,0,18.252677018495646,0.5755813953488372,76,0.40473170107916784,0.0,99.52621814273891,0.163934426,17.105263100000002,30.2631578,21.02272727272728,35.45454545454545,75.0,0.0,0.0,0.0,0.0,5.686267143829948,Jealmy-Frias-829869,/players/jealmy-frias/sa3068208/stats/batting
Nayerich Waterfort,sa3024114,820938.0,20,Rk,CIN,1B/2B,0,7.735973612694591,0.1744186046511628,76,0.4175941801071167,0.0,109.15230583296784,0.095238095,7.8947368,23.684210500000002,32.53012048192771,26.923076923076927,78.26086956521739,0.0,0.0,0.0,0.0,3.1938374015915434,Nayerich-Waterfort-820938,/players/nayerich-waterfort/sa3024114/stats/batting
Jhosman Theran,sa3068231,830420.0,18,Rk,LAD,OF,0,8.075724183975241,0.18687707641196014,76,0.31186174640530034,0.0,51.51966778527429,0.049180327999999995,17.105263100000002,34.2105263,30.857142857142854,51.42857142857142,66.66666666666666,0.0,0.0,0.0,0.0,5.555581591109498,Jhosman-Theran-830420,/players/jhosman-theran/sa3068231/stats/batting
Brayan Cota,sa3024369,821794.0,19,Rk,ATH,1B,0,15.709100511470098,0.4833887043189369,76,0.3740965739676827,0.0,90.41340521074198,0.050847457,18.421052600000003,13.157894699999998,20.60606060606061,19.469026548672566,87.34177215189872,0.0,0.0,0.0,0.0,2.4188296110676366,Brayan-Cota-821794,/players/brayan-cota/sa3024369/stats/batting
Jesus Chavez,sa3076696,837999.0,17,Rk,TEX,OF,0,16.41192099399227,0.5166112956810631,76,0.357232518886265,0.0,75.63960123352304,0.11864406699999999,13.157894699999998,21.0526315,31.756756756756754,32.800000000000004,79.48717948717949,0.0,0.0,0.0,0.0,5.14285714,Jesus-Chavez-837999,0
Carlos Torres,sa3067820,829987.0,18,Rk,TEX,C,0,16.329708084978698,0.5099667774086378,75,0.31030253807703656,0.0,58.69302617844409,0.102941176,8.0,16.0,34.93975903614458,11.904761904761903,91.17647058823529,99.0,106.0,0.0,0.0,6.6682947552034815,Carlos-Torres-829987,/players/carlos-torres/sa3067820/stats/batting
Jordan Ouanyou,sa3068945,835948.0,18,Rk,CIN,1B,0,24.034627212975387,0.7873754152823921,75,0.43584898074467976,0.0,119.02171061805879,0.068965517,22.666666600000003,14.6666666,15.384615384615385,27.27272727272727,81.72043010752688,0.0,0.0,0.0,0.0,4.08342320835304,Jordan-Ouanyou-835948,/players/jordan-ouanyou/sa3068945/stats/batting
Javier Sanchez,sa3023975,821795.0,18,Rk,TEX,C/1B,0,22.519730175233835,0.7458471760797342,74,0.4294425675997863,0.0,126.3203550692723,0.0625,22.9729729,20.2702702,28.095238095238088,28.301886792452827,82.97872340425532,99.7,104.9,0.0,0.0,3.9582869237826164,Javier-Sanchez-821795,/players/javier-sanchez/sa3023975/stats/batting
Yassel Pena,sa3067661,826523.0,18,Rk,ATL,1B/3B,0,24.66816348952167,0.8039867109634552,74,0.4700052166307295,0.0,142.49382065313478,0.172413793,14.864864800000001,17.5675675,30.061349693251532,24.793388429752067,78.08219178082193,0.0,0.0,0.0,0.0,5.496338919248441,Yassel-Pena-826523,0
Wanel Celestin,sa3077053,833244.0,18,Rk,BAL,2B,0,14.999903018228128,0.4568106312292359,74,0.3120187676116212,0.0,53.0370618309138,0.081967213,16.216216199999998,32.4324324,14.193548387096774,31.30434782608696,77.08333333333334,0.0,0.0,0.0,0.0,7.380952379761903,Wanel-Celestin-833244,0
Carlos Matias,sa3023744,820993.0,19,Rk,TBR,OF,0,11.212294460448256,0.3023255813953488,74,0.36768520442215175,0.0,92.15556034585993,0.10769230800000001,9.4594594,22.9729729,40.753424657534254,29.23976608187134,82.75862068965517,101.6,104.9,1.4,0.0,6.592052299321291,Carlos-Matias-820993,/players/carlos-matias/sa3023744/stats/batting
Javier Acevedo,sa3023747,821033.0,19,Rk,PIT,C,0,6.309075566204642,0.12043189368770764,74,0.2985006965495445,0.0,58.85027505209898,0.109375,13.513513499999998,31.081081,37.00787401574804,30.158730158730158,70.0,98.4,102.0,1.4,0.0,2.494047615,Javier-Acevedo-821033,/players/javier-acevedo/sa3023747/stats/batting
Jarol Capellan,sa3023884,815857.0,20,Rk,BAL,1B/3B,0,9.862171592650327,0.24667774086378738,74,0.3472258110304137,0.0,72.07164729066061,0.063492063,10.8108108,9.4594594,24.444444444444446,18.181818181818183,88.54166666666666,0.0,0.0,0.0,0.0,5.467975881323833,Jarol-Capellan-815857,/players/jarol-capellan/sa3023884/stats/batting
Juan De Jesus,sa3076572,837231.0,18,Rk,CHC,OF,0,20.807940000565647,0.6893687707641196,74,0.4571828552194544,0.0,131.2302302673706,0.245614035,18.918918899999998,27.027027,23.61111111111111,41.32231404958678,69.62025316455697,0.0,0.0,0.0,0.0,6.2376867777397855,Juan-De-Jesus-837231,0
Jorge Silvera,sa3076582,837630.0,17,Rk,ARI,2B,0,25.96218446826686,0.8363787375415282,74,0.4348636236909318,0.0,120.20057047808615,0.12280701699999999,17.5675675,25.6756756,22.29299363057325,27.777777777777782,84.61538461538461,0.0,0.0,0.0,0.0,5.079457552452936,Jorge-Silvera-837630,0
Josue Rodriguez,sa3076560,835005.0,17,Rk,MIL,2B/3B,0,33.24655482219958,0.9551495016611296,74,0.4242777558597359,0.0,109.9411303207444,0.15789473699999998,20.2702702,17.5675675,14.598540145985401,23.958333333333336,80.26315789473685,0.0,0.0,0.0,0.0,7.765665547308557,Josue-Rodriguez-835005,0
Isaias Suarez,sa3075070,836616.0,17,Rk,WSN,OF,0,33.104127254635216,0.9534883720930233,74,0.44231191438597606,0.0,120.70180587791424,0.163636364,25.6756756,25.6756756,14.942528735632186,30.0,84.375,0.0,0.0,0.0,0.0,8.399048885435892,Isaias-Suarez-836616,0
Diego Arce,sa3068247,835189.0,18,Rk,TOR,C/1B,0,8.174481309436866,0.19269102990033224,74,0.3441378825331388,0.0,69.43837254136541,0.036363637000000004,10.8108108,35.1351351,29.45205479452055,47.41379310344828,67.12328767123286,0.0,0.0,0.0,0.0,5.9426345055034915,Diego-Arce-835189,/players/diego-arce/sa3068247/stats/batting
Darling Montero,sa3076707,839105.0,17,Rk,TEX,2B/3B,0,26.77105118887295,0.8480066445182725,74,0.4013380319685549,0.0,99.4851183939533,0.15,14.864864800000001,17.5675675,27.33812949640288,23.931623931623932,81.01265822784809,0.0,0.0,0.0,0.0,7.419121594486545,Darling-Montero-839105,0
Juan Rujano,sa3067752,829794.0,18,Rk,STL,C,0,7.336598528004579,0.16196013289036545,74,0.3211720891900965,0.0,63.608211360609566,0.12121212099999999,6.7567567,29.729729700000004,35.333333333333336,34.93150684931507,82.35294117647058,102.1,103.6,0.0,0.0,1.60119047125,Juan-Rujano-829794,/players/juan-rujano/sa3067752/stats/batting
Jefer Lista,sa3067764,829844.0,18,Rk,MIL,1B/OF,0,26.742063124215818,0.8471760797342193,73,0.4275209193360315,0.0,111.69453720626913,0.19298245600000002,17.808219100000002,13.6986301,15.625,16.393442622950822,85.56701030927834,0.0,0.0,0.0,0.0,4.078751739230565,Jefer-Lista-829844,/players/jefer-lista/sa3067764/stats/batting
Eduarlin Tejeda,sa3021259,808355.0,21,Rk,SDP,2B/OF,0,3.0646992634319554,0.022425249169435217,73,0.2910433369623104,0.0,50.78061525569327,0.016666666,13.6986301,31.506849300000003,31.28491620111732,32.90322580645161,75.75757575757575,91.2,93.9,0.0,0.0,5.24248875624992,Eduarlin-Tejeda-808355,/players/eduarlin-tejeda/sa3021259/stats/batting
Adolfo Miranda,sa3025062,827441.0,19,Rk,NYM,OF,0,4.403727372642255,0.05647840531561462,73,0.2522809717753162,0.0,29.473540979164984,0.073529412,6.849315000000002,35.6164383,40.0,38.93129770992366,68.29268292682927,99.6,103.1,0.0,0.0,6.841413743772218,Adolfo-Miranda-827441,/players/adolfo-miranda/sa3025062/stats/batting
Max De La Cruz,sa3076511,822244.0,17,Rk,KCR,OF,0,21.5880586900741,0.7159468438538206,73,0.35087724443938995,0.0,69.5960451397574,0.035714286,17.808219100000002,21.9178082,25.0,23.0,83.87096774193549,0.0,0.0,0.0,0.0,6.301344594227809,Max-De-La-Cruz-822244,0
Luis Rodriguez,sa3076558,834827.0,17,Rk,SDP,OF,0,15.136927688630145,0.46179401993355484,73,0.311016562050336,0.0,49.22641536570569,0.10526315800000001,17.808219100000002,35.6164383,24.117647058823533,31.85185185185185,82.0,0.0,0.0,0.0,0.0,5.878740753138811,Luis-Rodriguez-834827,0
Jose Rivas,sa3067858,830449.0,18,Rk,LAD,C/1B,0,15.766357690049801,0.48754152823920266,73,0.3576272196239895,0.0,69.6034991893913,0.034482757999999995,13.6986301,12.3287671,34.246575342465746,24.74226804123711,83.33333333333334,0.0,0.0,0.0,0.0,4.223403562599845,Jose-Rivas-830449,/players/jose-rivas/sa3067858/stats/batting
Johan Rodriguez,sa3024364,821759.0,18,Rk,CLE,SS,0,16.209211969635582,0.5041528239202658,73,0.3920102266416158,0.0,111.15839229515714,0.29230769300000004,5.479451999999999,26.027397200000006,26.241134751773053,31.746031746031747,68.53932584269663,0.0,0.0,0.0,0.0,6.290341062761183,Johan-Rodriguez-821759,/players/johan-rodriguez/sa3024364/stats/batting
Iverson Allen,sa3023750,821044.0,18,Rk,PIT,OF,0,22.79861035971352,0.7566445182724253,73,0.3612769948293085,0.0,80.33859982559822,0.036363636,17.808219100000002,19.1780821,11.764705882352938,19.387755102040817,88.75,0.0,0.0,0.0,0.0,7.738230874105816,Iverson-Allen-821044,/players/iverson-allen/sa3023750/stats/batting
Renso Tenas,sa3077072,837786.0,17,Rk,KCR,2B/3B,0,26.55550572566059,0.8446843853820598,73,0.4165695624219047,0.0,109.68991065264616,0.04,19.1780821,13.6986301,17.073170731707318,27.884615384615394,77.63157894736842,0.0,0.0,0.0,0.0,4.0869668303353235,Renso-Tenas-837786,0
Roberto Saucedo,sa3077323,838101.0,17,Rk,LAD,C/1B,0,15.381415652203168,0.4700996677740864,73,0.3387062182165172,0.0,59.37391489881487,0.19672131199999998,15.068493099999998,26.027397200000006,32.21476510067114,31.067961165048537,75.0,0.0,0.0,0.0,0.0,4.623152404218375,Roberto-Saucedo-838101,0
David Colina,sa3077315,837038.0,17,Rk,HOU,OF,0,19.58950287569524,0.6362126245847176,73,0.3574113429409184,0.0,76.19071326201103,0.017857143,17.808219100000002,24.6575342,24.285714285714285,24.509803921568626,85.29411764705883,0.0,0.0,0.0,0.0,5.550807819755034,David-Colina-837038,0
Diego Conseción,sa3077094,839308.0,18,Rk,STL,2B/SS,0,23.871274231865897,0.782392026578073,72,0.4732819630040063,0.0,138.79482911255508,0.192307692,25.0,30.5555555,14.534883720930235,36.111111111111114,65.55555555555556,0.0,0.0,0.0,0.0,7.202175941252791,Diego-Conseción-839308,0
Carlos Castillo,sa3069445,837825.0,17,Rk,LAA,OF,0,24.6064568197934,0.8014950166112956,72,0.3782283622357581,0.0,88.38891060794603,0.057692308,20.8333333,22.222222199999997,23.952095808383238,25.47169811320755,81.81818181818183,0.0,0.0,0.0,0.0,7.5068389867045875,Carlos-Castillo-837825,0
Marcos Hernandez,sa3076701,838135.0,17,Rk,KCR,C,0,24.82657215148375,0.8064784053156147,72,0.3768235887799945,0.0,88.20136579051321,0.068965517,16.6666666,15.2777777,23.07692307692308,21.428571428571427,90.7894736842105,0.0,0.0,0.0,0.0,3.291211428766973,Marcos-Hernandez-838135,0
Julio Acosta,sa3068405,829930.0,18,Rk,CHC,OF,0,10.86328380077888,0.2857142857142857,72,0.3233367908332083,0.0,60.03515686519884,0.196721311,9.7222222,29.166666600000006,31.756756756756754,39.416058394160586,72.2222222222222,0.0,0.0,0.0,0.0,6.71875,Julio-Acosta-829930,/players/julio-acosta/sa3068405/stats/batting
Eber Miranda,sa3076629,837763.0,17,Rk,BOS,1B/OF,0,17.478985283605372,0.5473421926910299,72,0.2979603292236865,0.0,46.56878997010293,0.032786885,13.888888799999998,18.0555555,21.052631578947366,26.88172043010752,85.29411764705883,0.0,0.0,0.0,0.0,5.222262146657924,Eber-Miranda-837763,0
Alexander Huerta,sa3076708,839409.0,17,Rk,HOU,C,0,21.079279999523386,0.696843853820598,72,0.4199503966503673,0.0,109.55573716612172,0.068965517,15.2777777,22.222222199999997,23.64864864864865,30.088495575221238,73.86363636363636,0.0,0.0,0.0,0.0,3.925348818674036,Alexander-Huerta-839409,0
Willy Bergolla,sa3076648,837822.0,17,Rk,LAD,2B/OF,0,30.264715640304285,0.9161129568106312,72,0.365630469388432,0.0,79.90034533892339,0.156862746,25.0,13.888888799999998,22.950819672131143,25.25252525252525,82.25806451612904,0.0,0.0,0.0,0.0,9.367229495733419,Willy-Bergolla-837822,0
Eyeksson Rojas,sa3023872,811325.0,20,Rk,WSN,2B,0,6.204431094322492,0.11586378737541528,72,0.34896757039758897,0.0,82.88809513982417,0.064516129,11.111111099999999,22.222222199999997,28.484848484848484,31.451612903225808,71.57894736842105,0.0,0.0,0.0,0.0,5.382869825263856,Eyeksson-Rojas-811325,/players/eyeksson-rojas/sa3023872/stats/batting
Israel Alvarez,sa3067817,829980.0,18,Rk,CLE,2B/SS,0,18.545842824897452,0.590531561461794,72,0.3492186514424606,0.0,66.49755224658561,0.123076924,6.944444399999999,9.7222222,33.07086614173229,14.285714285714285,93.93939393939394,0.0,0.0,0.0,0.0,6.7237308146399055,Israel-Alvarez-829980,/players/israel-alvarez/sa3067817/stats/batting
Cristian Montilla,sa3067798,829937.0,18,Rk,MIL,2B/3B/SS,0,23.558232777572442,0.7724252491694352,72,0.3873009102212058,0.0,95.23874986072069,0.052631579000000005,16.6666666,8.3333333,20.805369127516784,16.393442622950822,88.29787234042553,0.0,0.0,0.0,0.0,6.332533233584503,Cristian-Montilla-829937,/players/cristian-montilla/sa3067798/stats/batting
Oliver Chapman,sa3077060,837644.0,17,Rk,LAD,C/1B,0,21.179055461293064,0.7009966777408638,71,0.4255280545060064,0.0,113.2466893495758,0.08,19.7183098,22.5352112,23.926380368098158,38.392857142857146,68.42105263157895,0.0,0.0,0.0,0.0,3.7248731138404776,Oliver-Chapman-837644,0
Rolthemnay Marquetti,sa3077078,837868.0,17,Rk,PIT,OF,0,26.30873282784856,0.8413621262458472,71,0.4289565044389645,0.0,122.87184779345007,0.109090909,21.1267605,29.5774647,12.23021582733813,35.353535353535364,66.66666666666666,0.0,0.0,0.0,0.0,8.053153871669267,Rolthemnay-Marquetti-837868,0
Jonierbis Garces,sa3068188,829730.0,18,Rk,WSN,OF,0,15.478160795620903,0.47259136212624586,71,0.34496871518417144,0.0,68.07348880818579,0.054545455,22.5352112,28.169014,21.014492753623188,35.849056603773576,70.12987012987013,0.0,0.0,0.0,0.0,7.01923076875,Jonierbis-Garces-829730,/players/jonierbis-garces/sa3068188/stats/batting
Mason Neville,sa3038799,702563.0,22,Rk,CIN,OF,0,7.313356108436094,0.15946843853820597,71,0.5920861799952011,0.0,212.38270544643382,0.490909091,21.1267605,25.3521126,20.32967032967033,34.653465346534645,70.3125,110.5,110.8,4.2,0.0,4.712123672120604,Mason-Neville-702563,/players/mason-neville/sa3038799/stats/batting
Sandy Luciano,sa3023782,821773.0,19,Rk,KCR,OF,0,7.1338816765980315,0.1511627906976744,70,0.3412968005452837,0.0,77.5958218442335,0.09375,8.5714285,27.1428571,39.77272727272727,36.43410852713177,79.66101694915254,99.3,101.3,1.4,0.0,4.0631050780652185,Sandy-Luciano-821773,/players/sandy-luciano/sa3023782/stats/batting
Matthew Moses,sa3067766,829849.0,18,Rk,MIL,1B,0,18.340254092018228,0.5830564784053156,70,0.3908358471734183,0.0,91.86085981194648,0.193548387,11.428571400000001,21.4285714,30.215827338129497,22.5,78.2051282051282,0.0,0.0,0.0,0.0,4.125776611971046,Matthew-Moses-829849,/players/matthew-moses/sa3067766/stats/batting
Fredderick Ovalle,sa3067718,829704.0,19,Rk,PIT,2B/OF,0,17.18038872961876,0.5390365448504983,70,0.4028521171637944,0.0,117.42501511759464,0.068965517,10.0,8.5714285,34.30232558139535,16.216216216216218,82.69230769230771,97.4,101.2,0.0,0.0,7.783081682833951,Fredderick-Ovalle-829704,/players/fredderick-ovalle/sa3067718/stats/batting
Jose Camacho,sa3024135,821277.0,19,Rk,LAA,1B,0,18.881148144960655,0.6096345514950167,70,0.4465578045163836,0.0,125.33102452067436,0.14,22.857142800000002,17.142857100000004,15.753424657534245,27.184466019417478,77.5,0.0,0.0,0.0,0.0,5.14285714,Jose-Camacho-821277,/players/jose-camacho/sa3024135/stats/batting
Luis Felipe,sa3067844,830401.0,19,Rk,TOR,OF,0,14.31107719363013,0.4227574750830565,70,0.3856761174542563,0.0,96.4498187887498,0.133333334,10.0,21.4285714,23.40425531914893,28.2051282051282,83.33333333333334,0.0,0.0,0.0,0.0,8.982086596034716,Luis-Felipe-830401,/players/luis-felipe/sa3067844/stats/batting
Jorge Hernandez,sa3021301,808702.0,20,Rk,KCR,2B/3B,0,7.2016176261798455,0.1536544850498339,70,0.281882807828378,0.0,43.87072002682779,0.037037037,15.7142857,24.2857142,27.683615819209038,24.509803921568626,85.18518518518519,98.8,99.0,0.0,0.0,4.761231252172437,Jorge-Hernandez-808702,/players/jorge-hernandez/sa3021301/stats/batting
Ryan Reckley,sa3018404,703144.0,21,Rk,SFG,2B/SS/OF,0,3.950148799291844,0.04152823920265781,70,0.28375810643900995,0.0,45.293610831976395,0.0,11.428571400000001,28.571428499999996,26.589595375722546,25.892857142857146,79.71014492753623,100.7,104.0,0.0,0.0,4.649310959162699,Ryan-Reckley-703144,/players/ryan-reckley/sa3018404/stats/batting
Kenni Gomez,sa3018430,703198.0,21,Rk,HOU,OF,0,7.98743999642604,0.18438538205980065,69,0.4049963078637054,0.0,119.73241169111743,0.296296297,21.739130399999997,33.3333333,27.160493827160487,34.50704225352113,73.21428571428571,106.0,106.0,1.4,0.0,9.745748389742165,Kenni-Gomez-703198,/players/kenni-gomez/sa3018430/stats/batting
Enry Torres,sa3067706,829095.0,18,Rk,CIN,C,0,23.40916541838509,0.770764119601329,69,0.4356665300286334,0.0,116.25104329539437,0.163636363,11.5942028,14.492753599999999,25.50335570469799,16.666666666666664,89.47368421052632,0.0,0.0,0.0,0.0,1.86160714,Enry-Torres-829095,/players/enry-torres/sa3067706/stats/batting
Yohendry Sanchez,sa3023896,815921.0,19,Rk,SFG,C,0,18.11993043860877,0.5705980066445183,69,0.4176421113636183,0.0,121.29004687892949,0.037735849,21.739130399999997,8.6956521,26.056338028169012,25.0,79.1044776119403,85.1,85.1,0.0,0.0,4.935353222556652,Yohendry-Sanchez-815921,/players/yohendry-sanchez/sa3023896/stats/batting
Angel Ramirez,sa3075086,837979.0,17,Rk,WSN,OF,0,19.692324916450247,0.6403654485049833,69,0.34939578391503595,0.0,70.4669706206584,0.125,18.840579700000006,18.840579700000006,29.53020134228188,31.77570093457944,73.01587301587301,0.0,0.0,0.0,0.0,7.217009938819209,Angel-Ramirez-837979,0
Renyel Campos,sa3068709,830412.0,19,Rk,TOR,C/1B,0,12.325091531174536,0.3438538205980066,69,0.3668543575466543,0.0,95.41616814568657,0.186440678,11.5942028,20.289855000000006,28.47682119205298,30.701754385964914,81.69014084507045,95.0,99.0,0.0,0.0,4.5985393744155365,Renyel-Campos-830412,/players/renyel-campos/sa3068709/stats/batting
Kyle Sinzza,sa3023908,820989.0,19,Rk,ARI,2B/SS,0,13.547094774059046,0.3911960132890365,69,0.3919550916727851,0.0,109.90514221350763,0.04,20.289855000000006,20.289855000000006,30.14705882352941,29.7029702970297,80.0,75.6,79.6,0.0,0.0,4.6037778096406585,Kyle-Sinzza-820989,/players/kyle-sinzza/sa3023908/stats/batting
Victor Rodriguez,sa3021183,808123.0,20,Rk,LAA,3B,0,10.869942606833606,0.2865448504983389,69,0.4444527220034945,0.0,137.44525166405063,0.35,13.0434782,24.6376811,37.03703703703704,29.838709677419356,73.4375,98.3,109.0,1.4,0.0,7.5919604306655355,Victor-Rodriguez-808123,/players/victor-rodriguez/sa3021183/stats/batting
Daniel Meza,sa3068224,829995.0,18,Rk,COL,2B,0,15.719774140303755,0.4850498338870432,69,0.3616012732187907,0.0,80.1901008358162,0.020408163,23.1884057,26.086956500000007,18.181818181818183,31.683168316831683,76.0,0.0,0.0,0.0,0.0,4.240217959963344,Daniel-Meza-829995,/players/daniel-meza/sa3068224/stats/batting
Sebastian Rojas,sa3024123,821121.0,19,Rk,ATH,OF,0,18.882530501570255,0.6104651162790697,69,0.4239152410755987,0.0,117.34772245165355,0.106382979,23.1884057,13.0434782,20.26143790849673,23.157894736842106,84.375,0.0,0.0,0.0,0.0,3.974330681578724,Sebastian-Rojas-821121,/players/sebastian-rojas/sa3024123/stats/batting
Howard Reyes,sa3067837,830042.0,18,Rk,DET,1B/OF,0,15.629091496798113,0.4775747508305648,69,0.38294338057006616,0.0,77.55863493520731,0.19642857100000002,15.9420289,26.086956500000007,25.174825174825177,38.983050847457626,62.921348314606746,0.0,0.0,0.0,0.0,6.3146740018376875,Howard-Reyes-830042,/players/howard-reyes/sa3067837/stats/batting
Nestor Perez,sa3076712,842320.0,19,Rk,CHW,1B/OF,0,5.028091774643956,0.07225913621262459,69,0.3044725791974501,0.0,44.324664603190925,0.068965517,10.1449275,39.1304347,31.15942028985507,33.91304347826087,77.7777777777778,0.0,0.0,0.0,0.0,5.2165214104593085,Nestor-Perez-842320,0
Emill Olivo,sa3077041,824941.0,18,Rk,CHC,OF,0,21.32284350375865,0.7084717607973422,69,0.4027970752854278,0.0,101.82671678186594,0.075471698,20.289855000000006,21.739130399999997,12.903225806451614,26.530612244897963,80.76923076923076,0.0,0.0,0.0,0.0,4.978328363404243,Emill-Olivo-824941,0
Josueth Quinonez,sa3023882,815017.0,19,Rk,DET,OF,0,17.811204129131912,0.5589700996677741,69,0.4650396730969934,0.0,150.6968738764611,0.052631579000000005,13.0434782,11.5942028,25.352112676056336,18.421052631578945,83.33333333333334,87.2,88.0,0.0,0.0,3.4969044478477205,Josueth-Quinonez-815017,/players/josueth-quinonez/sa3023882/stats/batting
Yojan Coronel,sa3076689,837978.0,17,Rk,DET,C/2B,0,21.66193823046845,0.71843853820598,69,0.35727233385694196,0.0,63.67965831425953,0.120689655,13.0434782,11.5942028,34.234234234234236,21.1864406779661,88.75,0.0,0.0,0.0,0.0,5.039501353583845,Yojan-Coronel-837978,0
